Run,Gen,Rule,Fitness,Original_Fitness,Time,all_potential_exits_locations,combine,compare_distance,compare_width,get_max_select_exit,get_min_select_exit,neighbourhood_count_exits,randomly_select_exit,similarity_by_age,similarity_by_gender,subtract
0,0.0,"gate_out=self.get_max_select_exit(model,(compare_width))",0.5717347242836932,0.5717347242836932,1135.7792556285858,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,"gate_out=self.randomly_select_exit(model,(neighbourhood_count_exits))",0.2409063290964532,0.2409063290964532,1135.7792556285858,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0.0,"gate_out=self.get_max_select_exit(model,(similarity_by_age))",0.5751379919739587,0.5751379919739587,1135.7792556285858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0,"gate_out=self.get_max_select_exit(model,(compare_distance))",0.5778655570306459,0.5778655570306459,1135.7792556285858,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,"gate_out=self.get_min_select_exit(model,(self.combine(similarity_by_age,neighbourhood_count_exits)))",0.5747035858236671,0.5747035858236671,1135.7792556285858,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,0.0,"gate_out=self.randomly_select_exit(model,(self.subtract(neighbourhood_count_exits,neighbourhood_count_exits)))",0.4108564613225345,0.4108564613225345,1135.7792556285858,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
0,0.0,"gate_out=self.get_min_select_exit(model,(similarity_by_age))",0.5766263451560547,0.5766263451560547,1135.7792556285858,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.0,"gate_out=self.randomly_select_exit(model,(similarity_by_gender))",0.5492317440439616,0.5492317440439616,1135.7792556285858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.0,"gate_out=self.get_min_select_exit(model,(similarity_by_gender))",0.5767902161797149,0.5767902161797149,1135.7792556285858,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.0,"gate_out=self.get_min_select_exit(model,(compare_width))",0.5725040746282833,0.5725040746282833,1135.7792556285858,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,"gate_out=self.get_min_select_exit(model,(neighbourhood_count_exits))",0.5713131604685936,0.57173893222594,1135.7792556285858,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0.0,"gate_out=self.get_max_select_exit(model,(self.subtract(compare_distance,similarity_by_gender)))",0.5754085925002909,0.5754085925002909,1135.7792556285858,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0.0,"gate_out=self.get_min_select_exit(model,(self.subtract(similarity_by_gender,similarity_by_gender)))",0.5735233604959127,0.5735233604959127,1135.7792556285858,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
0,0.0,"gate_out=self.get_min_select_exit(model,(neighbourhood_count_exits))",0.5713131604685936,0.5713131604685936,1135.7792556285858,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0.0,"gate_out=self.randomly_select_exit(model,(similarity_by_age))",0.5499099646842249,0.5499099646842249,1135.7792556285858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.0,"gate_out=self.get_min_select_exit(model,(compare_distance))",0.5742741846730666,0.5777055128169771,1135.7792556285858,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,"gate_out=self.randomly_select_exit(model,(self.subtract(similarity_by_gender,compare_width)))",0.5539764317015713,0.5539764317015713,1135.7792556285858,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0,0.0,"gate_out=self.randomly_select_exit(model,(similarity_by_gender))",0.5492317440439616,0.5502286660521118,1135.7792556285858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.0,"gate_out=self.randomly_select_exit(model,(similarity_by_age))",0.5499099646842249,0.550233693336462,1135.7792556285858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.0,"gate_out=self.get_min_select_exit(model,(similarity_by_gender))",0.5767902161797149,0.576791116133023,1135.7792556285858,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.0,"gate_out=self.randomly_select_exit(model,(compare_distance))",0.30455191391848074,0.30455191391848074,1135.7792556285858,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,"gate_out=self.get_max_select_exit(model,(similarity_by_gender))",0.5726687620129833,0.5726687620129833,1135.7792556285858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.0,"gate_out=self.randomly_select_exit(model,(self.combine(neighbourhood_count_exits,compare_distance)))",0.3148249901981985,0.3148249901981985,1135.7792556285858,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0.0,"gate_out=self.randomly_select_exit(model,(self.combine(self.combine(self.subtract(similarity_by_gender,similarity_by_gender),self.subtract(similarity_by_age,compare_distance)),self.combine(self.subtract(neighbourhood_count_exits,neighbourhood_count_exits),self.combine(compare_distance,compare_distance)))))",0.5499704626574541,0.5499704626574541,1135.7792556285858,1.0,4.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0
0,0.0,"gate_out=self.randomly_select_exit(model,(compare_width))",0.5514034324082473,0.5514034324082473,1135.7792556285858,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,"gate_out=self.get_min_select_exit(model,(compare_distance))",0.5742741846730666,0.5742741846730666,1135.7792556285858,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,"gate_out=self.get_max_select_exit(model,(similarity_by_age))",0.5751379919739587,0.5756078429390188,1135.7792556285858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0,"gate_out=self.get_max_select_exit(model,(neighbourhood_count_exits))",0.5763841713043372,0.5763841713043372,1135.7792556285858,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.0,"gate_out=self.randomly_select_exit(model,(self.combine(similarity_by_gender,compare_distance)))",0.5503378872221099,0.5503378872221099,1135.7792556285858,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.0,"gate_out=self.get_min_select_exit(model,(self.subtract(self.combine(similarity_by_gender,similarity_by_age),similarity_by_age)))",0.5782677524715377,0.5782677524715377,1135.7792556285858,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
0,1.0,"gate_out=self.randomly_select_exit(model,(self.subtract(neighbourhood_count_exits,neighbourhood_count_exits)))",0.2442336843603674,0.2442336843603674,2845.0945982933044,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
0,1.0,"gate_out=self.randomly_select_exit(model,(self.subtract(neighbourhood_count_exits,neighbourhood_count_exits)))",0.2442336843603674,0.3368480104131228,2845.0945982933044,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
0,1.0,"gate_out=self.get_max_select_exit(model,(self.subtract(compare_distance,similarity_by_gender)))",0.5752145586880929,0.5752145586880929,2845.0945982933044,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1.0,"gate_out=self.randomly_select_exit(model,(self.subtract(compare_distance,compare_distance)))",0.2937390720920659,0.2937390720920659,2845.0945982933044,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.0,"gate_out=self.randomly_select_exit(model,(similarity_by_gender))",0.5492317440439616,0.5497376630234807,2845.0945982933044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.0,"gate_out=self.randomly_select_exit(model,(similarity_by_gender))",0.5492317440439616,0.5492479705246754,2845.0945982933044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.0,"gate_out=self.randomly_select_exit(model,(compare_distance))",0.30455191391848074,0.3179377421599436,2845.0945982933044,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,"gate_out=self.randomly_select_exit(model,(self.combine(neighbourhood_count_exits,compare_distance)))",0.2482486104348547,0.2823925458472165,2845.0945982933044,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,"gate_out=self.get_min_select_exit(model,(similarity_by_age))",0.5744514154637148,0.5744514154637148,2845.0945982933044,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1.0,"gate_out=self.randomly_select_exit(model,(neighbourhood_count_exits))",0.2409063290964532,0.32374421722367336,2845.0945982933044,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,"gate_out=self.get_min_select_exit(model,(self.subtract(self.combine(similarity_by_gender,compare_distance),self.subtract(self.subtract(neighbourhood_count_exits,self.subtract(neighbourhood_count_exits,compare_distance)),self.subtract(similarity_by_gender,self.combine(similarity_by_age,similarity_by_age))))))",0.576365638719903,0.576365638719903,2845.0945982933044,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,5.0
0,1.0,"gate_out=self.randomly_select_exit(model,(similarity_by_age))",0.5491442293946028,0.5491442293946028,2845.0945982933044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1.0,"gate_out=self.get_max_select_exit(model,(self.combine(self.subtract(similarity_by_gender,neighbourhood_count_exits),similarity_by_age)))",0.5727003575425298,0.5727003575425298,2845.0945982933044,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
0,1.0,"gate_out=self.randomly_select_exit(model,(similarity_by_gender))",0.5492317440439616,0.5498911552742131,2845.0945982933044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.0,"gate_out=self.randomly_select_exit(model,(neighbourhood_count_exits))",0.2409063290964532,0.35766847728569,2845.0945982933044,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,"gate_out=self.randomly_select_exit(model,(similarity_by_gender))",0.5492317440439616,0.5510074011959475,2845.0945982933044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.0,"gate_out=self.randomly_select_exit(model,(similarity_by_age))",0.5491442293946028,0.5505117051902657,2845.0945982933044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1.0,"gate_out=self.randomly_select_exit(model,(neighbourhood_count_exits))",0.2409063290964532,0.2516404317757521,2845.0945982933044,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,"gate_out=self.randomly_select_exit(model,(self.combine(self.combine(self.subtract(similarity_by_gender,similarity_by_gender),self.subtract(similarity_by_age,compare_distance)),self.combine(self.subtract(neighbourhood_count_exits,neighbourhood_count_exits),self.combine(compare_width,self.combine(compare_width,compare_width))))))",0.5519478718086006,0.5519478718086006,2845.0945982933044,1.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0
0,1.0,"gate_out=self.randomly_select_exit(model,(neighbourhood_count_exits))",0.2409063290964532,0.4144696734824064,2845.0945982933044,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,"gate_out=self.randomly_select_exit(model,(self.subtract(self.combine(neighbourhood_count_exits,compare_width),self.combine(compare_distance,similarity_by_age))))",0.5500358775578663,0.5500358775578663,2845.0945982933044,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0,1.0,"gate_out=self.get_min_select_exit(model,(neighbourhood_count_exits))",0.5713131604685936,0.5722254661507434,2845.0945982933044,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1.0,"gate_out=self.randomly_select_exit(model,(compare_distance))",0.30455191391848074,0.33860538478333924,2845.0945982933044,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,"gate_out=self.get_max_select_exit(model,(self.subtract(self.combine(self.subtract(self.subtract(similarity_by_age,similarity_by_age),compare_distance),self.combine(compare_distance,self.combine(compare_distance,compare_width))),similarity_by_gender)))",0.5760670400511972,0.5760670400511972,2845.0945982933044,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0
0,1.0,"gate_out=self.get_min_select_exit(model,(similarity_by_gender))",0.5758710074140043,0.5758710074140043,2845.0945982933044,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1.0,"gate_out=self.get_min_select_exit(model,(compare_distance))",0.5742741846730666,0.5763753309151329,2845.0945982933044,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.0,"gate_out=self.get_min_select_exit(model,(self.subtract(similarity_by_gender,similarity_by_gender)))",0.5727394854473018,0.5744408883262091,2845.0945982933044,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
0,1.0,"gate_out=self.get_min_select_exit(model,(self.subtract(similarity_by_gender,similarity_by_gender)))",0.5727394854473018,0.5727394854473018,2845.0945982933044,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
0,1.0,"gate_out=self.randomly_select_exit(model,(similarity_by_gender))",0.5492317440439616,0.5504001447026714,2845.0945982933044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.0,"gate_out=self.randomly_select_exit(model,(self.combine(neighbourhood_count_exits,compare_distance)))",0.2482486104348547,0.2482486104348547,2845.0945982933044,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,2.0,"gate_out=self.randomly_select_exit(model,(neighbourhood_count_exits))",0.2276636559919081,0.2745618157414329,5101.360306262971,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,2.0,"gate_out=self.randomly_select_exit(model,(compare_distance))",0.30455191391848074,0.3629499067053083,5101.360306262971,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2.0,"gate_out=self.randomly_select_exit(model,(self.subtract(neighbourhood_count_exits,neighbourhood_count_exits)))",0.2442336843603674,0.31271601648756264,5101.360306262971,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
0,2.0,"gate_out=self.randomly_select_exit(model,(neighbourhood_count_exits))",0.2276636559919081,0.4177914493852141,5101.360306262971,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,2.0,"gate_out=self.randomly_select_exit(model,(self.subtract(neighbourhood_count_exits,neighbourhood_count_exits)))",0.2442336843603674,0.4948734384482563,5101.360306262971,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
0,2.0,"gate_out=self.randomly_select_exit(model,(similarity_by_gender))",0.5492317440439616,0.5499898612475513,5101.360306262971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,2.0,"gate_out=self.randomly_select_exit(model,(similarity_by_gender))",0.5492317440439616,0.5496898928526838,5101.360306262971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,2.0,"gate_out=self.randomly_select_exit(model,(self.combine(neighbourhood_count_exits,compare_distance)))",0.22993598721552705,0.2772539062045994,5101.360306262971,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,2.0,"gate_out=self.randomly_select_exit(model,(compare_distance))",0.30455191391848074,0.5502221717234013,5101.360306262971,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2.0,"gate_out=self.randomly_select_exit(model,(self.combine(neighbourhood_count_exits,neighbourhood_count_exits)))",0.2865667143679024,0.2865667143679024,5101.360306262971,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
0,2.0,"gate_out=self.randomly_select_exit(model,(neighbourhood_count_exits))",0.2276636559919081,0.2652561720632203,5101.360306262971,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,2.0,"gate_out=self.randomly_select_exit(model,(self.subtract(compare_width,self.combine(neighbourhood_count_exits,similarity_by_age))))",0.5503856824912552,0.5503856824912552,5101.360306262971,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0,2.0,"gate_out=self.randomly_select_exit(model,(self.combine(neighbourhood_count_exits,compare_distance)))",0.22993598721552705,0.2764312456009219,5101.360306262971,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,2.0,"gate_out=self.randomly_select_exit(model,(self.combine(neighbourhood_count_exits,compare_distance)))",0.22993598721552705,0.22993598721552705,5101.360306262971,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,2.0,"gate_out=self.randomly_select_exit(model,(self.subtract(self.combine(self.combine(self.combine(similarity_by_gender,neighbourhood_count_exits),similarity_by_gender),self.subtract(similarity_by_gender,similarity_by_gender)),neighbourhood_count_exits)))",0.5500068713864802,0.5500068713864802,5101.360306262971,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0
0,2.0,"gate_out=self.randomly_select_exit(model,(compare_distance))",0.30455191391848074,0.3808056548512263,5101.360306262971,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2.0,"gate_out=self.randomly_select_exit(model,(self.subtract(neighbourhood_count_exits,neighbourhood_count_exits)))",0.2442336843603674,0.44788243228232383,5101.360306262971,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
0,2.0,"gate_out=self.randomly_select_exit(model,(similarity_by_age))",0.5490233556879539,0.5490233556879539,5101.360306262971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,2.0,"gate_out=self.randomly_select_exit(model,(self.subtract(self.combine(neighbourhood_count_exits,compare_width),self.subtract(self.subtract(neighbourhood_count_exits,compare_distance),self.combine(similarity_by_age,compare_width)))))",0.5504984184074444,0.5504984184074444,5101.360306262971,1.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0
0,2.0,"gate_out=self.get_min_select_exit(model,(compare_distance))",0.5742741846730666,0.5780868353867699,5101.360306262971,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,2.0,"gate_out=self.randomly_select_exit(model,(self.combine(neighbourhood_count_exits,compare_distance)))",0.22993598721552705,0.3354523741618968,5101.360306262971,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,2.0,"gate_out=self.get_min_select_exit(model,(self.subtract(similarity_by_gender,similarity_by_gender)))",0.5727394854473018,0.5740222483961349,5101.360306262971,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
0,2.0,"gate_out=self.randomly_select_exit(model,(self.combine(neighbourhood_count_exits,compare_distance)))",0.22993598721552705,0.27207901574249505,5101.360306262971,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,2.0,"gate_out=self.randomly_select_exit(model,(self.combine(self.combine(compare_distance,similarity_by_age),self.combine(similarity_by_gender,neighbourhood_count_exits))))",0.5061687233116275,0.5061687233116275,5101.360306262971,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0,2.0,"gate_out=self.randomly_select_exit(model,(neighbourhood_count_exits))",0.2276636559919081,0.5071035934946709,5101.360306262971,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,2.0,"gate_out=self.randomly_select_exit(model,(compare_distance))",0.30455191391848074,0.37551977672648257,5101.360306262971,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2.0,"gate_out=self.randomly_select_exit(model,(neighbourhood_count_exits))",0.2276636559919081,0.2791104710517896,5101.360306262971,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,2.0,"gate_out=self.randomly_select_exit(model,(neighbourhood_count_exits))",0.2276636559919081,0.2276636559919081,5101.360306262971,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,2.0,"gate_out=self.get_max_select_exit(model,(self.subtract(neighbourhood_count_exits,self.combine(neighbourhood_count_exits,similarity_by_age))))",0.5786141564926925,0.5786141564926925,5101.360306262971,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0
0,2.0,"gate_out=self.randomly_select_exit(model,(self.subtract(neighbourhood_count_exits,neighbourhood_count_exits)))",0.2442336843603674,0.3412056341772781,5101.360306262971,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
0,3.0,"gate_out=self.randomly_select_exit(model,(self.subtract(neighbourhood_count_exits,neighbourhood_count_exits)))",0.2254637115993308,0.2254637115993308,7484.126170396806,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
0,3.0,"gate_out=self.randomly_select_exit(model,(self.combine(neighbourhood_count_exits,neighbourhood_count_exits)))",0.19064362103578392,0.19064362103578392,7484.126170396806,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
0,3.0,"gate_out=self.randomly_select_exit(model,(self.subtract(neighbourhood_count_exits,self.subtract(neighbourhood_count_exits,neighbourhood_count_exits))))",0.2316687850935913,0.2316687850935913,7484.126170396806,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0
0,3.0,"gate_out=self.randomly_select_exit(model,(neighbourhood_count_exits))",0.2276636559919081,0.2604328896666364,7484.126170396806,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,3.0,"gate_out=self.randomly_select_exit(model,(neighbourhood_count_exits))",0.2276636559919081,0.33251239593523785,7484.126170396806,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,3.0,"gate_out=self.randomly_select_exit(model,(similarity_by_gender))",0.5487134075261925,0.5498595996081067,7484.126170396806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3.0,"gate_out=self.randomly_select_exit(model,(compare_distance))",0.2803081357433417,0.30280702649287,7484.126170396806,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,3.0,"gate_out=self.randomly_select_exit(model,(neighbourhood_count_exits))",0.2276636559919081,0.3525961610758135,7484.126170396806,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,3.0,"gate_out=self.randomly_select_exit(model,(self.combine(neighbourhood_count_exits,compare_distance)))",0.18402643758529685,0.31135278876808425,7484.126170396806,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,3.0,"gate_out=self.randomly_select_exit(model,(self.subtract(self.combine(similarity_by_gender,self.combine(compare_distance,compare_width)),self.combine(self.combine(compare_width,compare_distance),self.subtract(neighbourhood_count_exits,compare_width)))))",0.5541362823421709,0.5541362823421709,7484.126170396806,1.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0
0,3.0,"gate_out=self.randomly_select_exit(model,(neighbourhood_count_exits))",0.2276636559919081,0.33258952914496115,7484.126170396806,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,3.0,"gate_out=self.randomly_select_exit(model,(self.subtract(neighbourhood_count_exits,neighbourhood_count_exits)))",0.2254637115993308,0.2459759602873546,7484.126170396806,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
0,3.0,"gate_out=self.randomly_select_exit(model,(neighbourhood_count_exits))",0.2276636559919081,0.2596992468921071,7484.126170396806,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,3.0,"gate_out=self.randomly_select_exit(model,(similarity_by_gender))",0.5487134075261925,0.5487134075261925,7484.126170396806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3.0,"gate_out=self.randomly_select_exit(model,(compare_distance))",0.2803081357433417,0.40813885158881735,7484.126170396806,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,3.0,"gate_out=self.randomly_select_exit(model,(self.combine(neighbourhood_count_exits,compare_distance)))",0.18402643758529685,0.18402643758529685,7484.126170396806,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,3.0,"gate_out=self.get_max_select_exit(model,(self.combine(compare_distance,similarity_by_age)))",0.578567100753787,0.578567100753787,7484.126170396806,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3.0,"gate_out=self.randomly_select_exit(model,(neighbourhood_count_exits))",0.2276636559919081,0.2462714621515573,7484.126170396806,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,3.0,"gate_out=self.randomly_select_exit(model,(compare_distance))",0.2803081357433417,0.2997481290435276,7484.126170396806,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,3.0,"gate_out=self.randomly_select_exit(model,(self.combine(neighbourhood_count_exits,neighbourhood_count_exits)))",0.19064362103578392,0.2783441821109157,7484.126170396806,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
0,3.0,"gate_out=self.randomly_select_exit(model,(self.subtract(neighbourhood_count_exits,neighbourhood_count_exits)))",0.2254637115993308,0.28866423503518057,7484.126170396806,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
0,3.0,"gate_out=self.randomly_select_exit(model,(neighbourhood_count_exits))",0.2276636559919081,0.2832456530795967,7484.126170396806,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,3.0,"gate_out=self.randomly_select_exit(model,(compare_distance))",0.2803081357433417,0.2803081357433417,7484.126170396806,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,3.0,"gate_out=self.randomly_select_exit(model,(self.combine(neighbourhood_count_exits,compare_distance)))",0.18402643758529685,0.3330068307380321,7484.126170396806,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,3.0,"gate_out=self.randomly_select_exit(model,(compare_distance))",0.2803081357433417,0.4183115190025312,7484.126170396806,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,3.0,"gate_out=self.randomly_select_exit(model,(neighbourhood_count_exits))",0.2276636559919081,0.28791293423641184,7484.126170396806,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
